,user_id,review_count
2291,OSOxiBNWxaA_k_VyjFTmOQ,13
2292,VhaWcErH5iE7dU3nZVnn5A,192
2293,3T7e2sCNQm18HrJDFDSeTw,11
2294,0U0Vrt0gcEjpV3Pmc3051g,9
2295,QCQ19_QoFMn1vz1m0fj9IA,19
2296,05T0f5qKpIBVrHmI88TBBg,84
2297,Us1y4hBCozBmfLqzvB80Nw,24
2298,JVbqMyicxGWlEVPpyo6gpQ,243
2299,Ffar8yC7iyUroscbI3ALvw,30
2300,EmBJAI8AECj_Gww1-yaviA,12
2301,DvolqWDG7JRKrBNA9nB4Hw,3
2302,JiMpTNnuiJKWLNo4bsWLgQ,6
2303,RYo4xl79FTKVsef-a5wtHQ,1
2304,O5--g7ZLIFGh2viOj4dBMg,139
2305,lGhtC6yJlzfDUe4wjZ6ArA,25
2306,5mhCXRt3ne6YahPwqAkI9w,47
2307,3CTdhl3OdC8E1h4FB2NXeQ,5
2308,lXYs-GwmMEuC5EOwm6C3tw,65
2309,7eHocdro2LiYUcIBk2KJyQ,191
2310,kuHskHvr_HWExbtekfHKSg,8
2311,jXdnU8ONRIHVzhmDBvlmOQ,107
2312,qu3wygQS8UV3PqI1tOcVhg,27
2313,9-TV_gHUZheMNKkMR4hQyA,7
2314,zIOxNinC6ofIwwGjO9rUWg,218
2315,3LDHxerWB7cJSv1c94q1MA,601
2316,H6J_C1D3GUvknssnZJFI1Q,7
2317,fckWXoZDnoqnatJeC5KQQw,130
2318,1415CcIioEkbChUNQoqgYg,50
2319,13nFByYswgi7YTLxX7gvgQ,126
2320,Z_61I9ZatyR4skNlQKBn6Q,2
2321,6Vf2z1Unc09C1wEb66vrIw,155
2322,Ia-keZW6n2XyBVAPv-ZC7Q,19
2323,_opUMWGh1jSJqqnyhEAzow,13
2324,ZHbxHzhN8KLrMyIsEzPbjg,6
2325,pOD49HD8zcF0CgGVxNVoUg,1
2326,kcADKxyrZUmQ9sm0GZjrXA,2
2327,84E1MD_cJjr-rtv292AQCQ,6
2328,K3bzEv1h7CP-B92bNPhFUA,235
2329,38SGzCuqN3mO6vMTiVEX3w,58
2330,9k2jyLnfWNEbwu_NinYVaQ,44
2331,CiicsDFSMXomIQRk8_jwuA,28
2332,TPHdizvPvBKK7X8UFrumtA,20
2333,0lSuOApac2JNVkEpfx9c2w,24
2334,XLLmwg5hhaRBFSX-7TUJrQ,5
2335,rnxWKDVkAJ5wyJh1nNWqpg,11
2336,q-3mD5okusS526tG3oq_wA,37
2337,t6q3pyKhIR7ChqFeOjSzgQ,14
2338,ulbrwY4s1CdcV0nz3Vz38g,22
2339,ZYNEb0X9EetCJaMMlYQG5w,16
2340,cqgjW23FJyu5kFlRDN1CpQ,232
2341,XCCNko-QNWy63lCEA6RBLA,63
2342,h4cduDwCH8K9LJrowoJraA,265
2343,_h_igAq8NhmjLNT4njHxYQ,392
2344,HKFf8BBItspemjNBU1Kurw,3
2345,y-myVgIq09Dg-Sh4rdjVEA,46
2346,NrnaYqXZsWzO1maOiwurhQ,22
2347,fZTaIArM32QD9xv0F-Nj5A,26
2348,lW2yxumb64IH0qQnnXS6OA,4
2349,0qydgXbSJKV7oKpbonOtCg,8
2350,DY2YZKLuVEy8cpgaNpLsig,363
2351,y8kwVs2bWJC9tYpv0YT4jw,5
2352,Cm3X4dBH858tyojT5tkZIA,77
2353,MieuIn24iFp_fD3E5biDxg,67
2354,mLhIRWX5GNN8umsDYpcPYQ,4
2355,MtV1QuQNILQefwWVK-Q-zA,214
2356,tzvX9BsaUxmSckIwB7L3yA,21
2357,MzVRoK6_hlm8FtVn9XLYuw,1
2358,M5cOI1lQW_d-JOMK0gZAGw,15
2359,CMmAJoXpVxUS2VzRDxXd2Q,7
2360,BRTfjdIFuPBFlGUJJHeTfw,1
2361,MOjuugF-wuxQLX3j2bp0Ew,2
2362,75J9C6setP8iowg15aS4jw,46
2363,0vDItRxjGtiDdxdS5heQ9Q,1
2364,gG_-jUOhDMH-o7TX87QUog,62
2365,KC6RQlajTSBY-VrZeme2hA,61
2366,HIxWDRTdT98QymMyetvihQ,4
2367,h687tmCXaVKMBQE6t2a-FQ,4
2368,LZqs5FKXUhEX5B4QccOqIQ,49
2369,9VTnBgZHB-22c6OmLmEk-w,64
2370,TumJNxwabACJsY2GkgV8Yw,72
2371,9GukyVI-V2aDwLYd1OZ_xQ,1
2372,aueJlrWOfTaW34ZNpVUiCw,4
2373,X7sUUUheWm4OIUvKB9o1Dg,139
2374,FRKnLBnlFiasr1Dc8oOIGQ,251
2375,cxsPvROwv41ahzKnkgaV4A,6
2376,gkpXskLUi__QDQVkiHifag,38
2377,_x7byypZvKxbFbBieOlstg,77
2378,eH16WiJbAdJ_Q8byihC0JA,20
2379,Eta0tfNygqtTomlAG-I3yA,116
2380,42TfrOcb1Cucrzi_LCpNFQ,5
2381,1tkS2gRdHBdjkz03XIXVAQ,8
2382,U3nlqJD3I2LKCM_QBCTh_g,6
2383,GLeYLidXfRqN_Z4ItatwZA,467
2384,1Z5m2PzwPWL0DaP5Ci5IGg,149
2385,ocXf_YhjraZuM1OeoLdkmQ,50
2386,rtZKMb0A8Wq9QMkqFldurA,7
2387,Fz5tCbWeljcGD8DA07uOCA,48
2388,yUkiUYJhb8Zo9MRBYwSLzg,40
2389,Q3g66iHQ0Mg7dRsiP1P8vg,13
2390,1J-CWvcyB8FDmyZ_GEmvpw,331
2391,JPICXaMkdfAb8FKeGOcVvg,66
2392,uxCrPF_08yv-ADXj8OHtBA,10
2393,xOkXP4aej9cGNA6NnR5DfA,11
2394,-B2NxZerjNSMfPiHDXrqHA,64
2395,sclXXl_4iMOSXjWsfE1dVA,4
2396,7Ujzj5fHNcouvB_0sbGnXw,13
2397,EiBMOBkP6Ii7sVgUrGgoWQ,18
2398,E7FD60Oh9rVc_HGJMC3jow,2
2399,ZxRszRsWwzg-GSq3ps3QbQ,7
2400,8ypiN090pTai7d9nsatoMQ,6
2401,p4pUKVV0f5NRMymxI5Nljw,9
2402,f8TTOIvC3mkVllC-aR_H3Q,11
2403,oS3chqA0vi2fuQEK60ZDNw,2
2404,ZNs0Kk9zWUyBAouGEZYMMw,9
2405,DkiZV6MLQ6zgK6Xpqz2cPA,4
2406,ObClNUp121_6vlJH-6Iafg,11
2407,gWbXQg0rPLDCRNR0HbImvA,142
2408,3QJj7MESj2TSIp7_Ylkg0g,36
2409,XJJtFVKQ96lcmSBENQHQHQ,2
2410,ppyGrwNhpq_PJASM4ar5OA,119
2411,E99XJ1oWeYEyPnkSJPoIQw,2
2412,LD0JKpsZQYjJzafeZu_9mw,22
2413,XNLcXG4QRTHetAFfEESLWw,1
2414,XTK6y-7gNrxjU_PyPds5wQ,261
2415,7LFhUBLDe8h85SJXz7wMEg,371
2416,27CtdZI-tkbeeKCKrJPXvQ,52
2417,kkPmwboW5Fe5a0ZrqTvCHg,93
2418,RdcFGXInx0vcDJLF1Bo20A,4
2419,YOLXYyanI_-57kXeaCza8A,4
2420,z-DbhS74KapKCDVboZDyJg,10
2421,88pixU2XBbBla1-sR9ACjw,141
2422,YzlHkb30h9Fl3ADUlJvAEQ,48
2423,DiNsPYLvgxKH9Efri52Pmw,21
2424,ttbp3nlBaQpxhP3JRTCviQ,154
2425,BRovnAoBsZGMqESfkvxsxA,1
2426,A7MuUuNn1xSmxhwV16TVwQ,144
2427,kztt8HlhfZVhhbgbLsNRTw,76
2428,StmyMWkuFFafA2gIknZwCQ,12
2429,oAFOOGcRtgo1KuAypWHHBg,175
2430,5wgt_K5YtG8Vjmca4nJx0w,28
2431,YnGG-7rS235dlo0OwW4U9w,2
2432,fhKFB2Zc4JF9XpGgDOQWgg,59
2433,RXmATorppD20UKhnQCg_-Q,1
2434,zvGdcjmzV7zFSCgwGNWPvg,4
2435,mkrnZ3xSaKvH5xPrcXd28Q,1
2436,1msf1f3XdNwUJjqIP9m5_A,2
2437,tKLVl5znt7CeZJZNO8wlpg,5
2438,siCkQhJcmmUzOq6qUTCUhA,170
2439,YuLT6PyL0wHDrArOPxdd7Q,7
2440,zIDUDgoHsfvsi8oS8QlgIA,394
2441,B5FTjNWSgkAQ9UjOKVjGhw,149
2442,-taQkQkKJZTNeKbGRaRgjg,240
2443,MHxV6zAJ5A9AeFXUk5eQtA,123
2444,Ca0CrGy_3dSeY3tuCobnQA,4
2445,Gqw36Y6G_zgAIOsrQ9E5ZA,5
2446,P-uBi-3U5l2FNDPW1R6EBA,354
2447,eYb8kL5qIiW90R_MmceZQQ,16
2448,-5ohKzWWOzAG1M1OtcoPgQ,78
2449,pq8hKpl-FSbTihJJWx0UQw,74
2450,WKqf48rrDIz4Y8r8mKb0oQ,20
2451,y4B3aKs3F86sMlXrfKIFbw,63
2452,qWe9JrB7tQdimsFKzffJQA,96
2453,HwhH79DTnCXac_uFXPgToQ,3
2454,sRxP3BaeGza3d5ytr97ISg,13
2455,D3d5yo3QA-RTG1PlXIWliA,7
2456,tB13dcZFu2fCon-th_-eDQ,20
2457,SVIth3sx5hqRWwCMHUA_MQ,104
2458,r8dD2DJz7_FuJ4peG8uFrw,94
2459,bgRxnl3RHWeOsUC_WZYOeg,376
2460,VJbfGhWRCPMZU-vBmZhlIw,71
2461,jcuPbHBcDSw678G55ZtloA,6
2462,Pbf011IZ-KbfQs9VwVfBzQ,40
2463,m2MeTI-cZ9G0sxgL8OG6eQ,53
2464,UPPey1XnsxnxgDbwTDZQDQ,21
2465,hTZb1INhnCG8URaFywVoYQ,436
2466,dProN8Gu6V4p4poIX5ATuw,117
2467,NgmBp5qFGsf157g4R9rCUA,4
2468,4QwT6sxzcWMZoNFo_lVW8w,32
2469,eblBcsp3bijC8Wsc_tAeHg,51
2470,j5nNmSr8GNZwbaoufmYiUQ,4
2471,D9p7Jlq64QZRc-BAiA2fqQ,11
2472,VwEn9z6-KtAkIPO6Qs851Q,24
2473,yl_Gw4fnU25TegY6TFPIKw,19
2474,poJ07OuhJpwsHAgzAmoKjA,4
2475,e2KUHYecU9BE8tj-vfeTiA,11
2476,qkZJSchOyB6AQHHG32QZng,26
2477,IJTpM1tsaSTfR-7mStjfEQ,25
2478,3ef9du3AsQtCwK1Z_CuLpg,800
2479,o_G9cuzzwQv5f2lCbF0Cuw,73
2480,tDZZ2WAPzJui4o8g1DWQjA,68
2481,uHmvLnQ2YDZFi7gMljZ7aw,42
2482,ZD76B53WiEdv3g2lNgTbNg,406
2483,ZkP1Wl5LdJXTd3gwNPY6wQ,45
2484,EcCOEfFwgaBmbvIMKi7UsQ,48
2485,4YDE_B5VWhCa8sbkUmEkVg,155
2486,V5STeDEUsKh2JaaI53MXcQ,34
2487,y4qI_q5O_P_eqGT-NPGPcA,92
2488,uW31lfYlrthSaPXyiq85tg,11
2489,QEf4KrwIGzNpuEHKGSndfg,37
2490,mvlYRVqDzAi3bqQFXYjFug,25
2491,XVQH54YnuO-GpxsCnZ9edA,8
2492,Do0CevKSn9I0qqGHDw51pg,5
2493,zT9WFNJXeQZBA-WJMsV4Zw,328
2494,S3HlQ7kue7s-xlvoHJ6JPg,48
2495,oSt46KM_mSVBWKjwFzgPkA,15
2496,35M5gWQMjBFUsUssy1P5eA,7
2497,gHXs0elp_D6xWGkrbRxh1g,53
2498,tsTObTx5KBnqJngs6m9dXQ,19
2499,o1475sgfjmV-rnDuq4cj2Q,10
2500,-w7ww3yW5BHE3TFyj3IHuQ,119
2501,HXOfPXPMvdXNpQ_l0RRjKw,2161
2502,5AonrtMAU7oJmx4WgjOq1w,59
2503,pvE2Z9B7ouoYY_mW1qzT1Q,140
2504,8V6klkcahF59lBHCA-MnhQ,87
2505,aj9ucN-8XSUCX8wWuddEdQ,459
2506,mUErPr1AnwmoqsT1wSqgZQ,139
2507,6yNwk5i7LtEmW3dULoaKog,80
2508,bt9GKJJLTo75tu_13SfCLQ,45
2509,Aoxd8KFV9Xsnb9q-xpgT7A,13
2510,ZuFdMRa9PqJ9ZE7MpueXKg,214
2511,4r33dXcE1oYZxjONrhxTiA,364
2512,g1faDWW6oPYtctjn8RgZqg,245
2513,JrSazy0b4nZ2x8x12Q1PVg,97
2514,N8oEcSShL_-tkVtDhbZ3Xw,47
2515,rUQ8-as3b1Pq6ZWboWb5Xg,106
2516,yXLfWFHMongiAMTG2sTRyw,3
2517,wW72FaqNPv6pdBC6AUqvcA,219
2518,5QrlMMzUq_RoUlEyH2zcig,91
2519,eJvWbwv5AcNd-x-N_OjqNA,27
2520,da5kz4kEBUVc04mBsHxibg,238
2521,MT9mfLPVsih0zX2t5feGUg,1
2522,3ighdLfNn4kuLIdEWJbM8w,20
2523,tRmW0n2d_Q4c_TXqfUSINA,290
2524,G-2uPvc7Pbe5F3U5NL_ueQ,2
2525,qFGz-TulgnLAvMB-LlF0_A,187
2526,qHHUPB0BgXcwcJOUIDzP_Q,8
2527,iAS1fd-iKqya1xshoCC5Eg,7
2528,3VWKO0NLxXuxwoX0x_Mycg,13
2529,uz7nIVrQ9GXM2YlZXTZI6w,5
2530,qmtLeBrHYh6vtdlNCJ_lfA,27
2531,NrRHod3FtQPKMjF7WbRD4A,100
2532,pRUm620H0ds8BvUOkQ2D-w,59
2533,a5XP8GZSDKixOlTmWJ_zwA,49
2534,p9BIy57aV4NDdx82y5DwKA,27
2535,tejGH-sqC2iRz2ZQTZgsqw,413
2536,7Yv44diO5hwQb0SYa8TpVg,22
2537,mDBAmEsyxuVTTT70dK-dqA,1789
2538,VEuLA6ST9RW7j_6x6Y38IQ,34
2539,nkXLM_2gga9WN_RfwuvDNA,92
2540,K7xSrbYrYsb_zHRZ_4eWwA,30
2541,qzUYR4CeMFZ6L7VO_Zawbw,2
2542,6jhGZrYiyxUTROWiexXIjw,8
2543,aPem60herPJilZDXPIUw2g,103
2544,J0YfawjtK6FIjvYq0xWEpg,2
2545,l_mzAt0S-GkY8aOsDBTAjA,15
2546,yD5npU0MGi1Q94HHTjHcBQ,88
2547,DeMB9AsAoUMskzRStGnZmg,696
2548,VJOkGs842QksbVK5wXVRQA,3
2549,QF26egh4UfBODN9Ugr84Kg,96
2550,hYW1WJGWeIpAngHug6eLfQ,9
2551,3AfdJ0CN7iqMdQJObKIZuA,218
2552,6ErcwQOP0BWJwGPFQvYGiw,12
2553,nKzr7OY3S63oOyTQtZsLbg,33
2554,-jRu-ow3vczQ3zmfVleSFg,379
2555,zgqi7Ryo7L5VTKonEVkRwQ,296
2556,xeYgHsUoGKUa58Ayj7ISqA,2
2557,MBtYQf7GddDJznkwTQ6ICg,6
2558,-KduD3wwydWDq2GrODh2tw,642
2559,_28ppFytgRQB_8s9NelfYQ,562
2560,gTYrFdJ9gcMUMP11LrOKLQ,36
2561,5DIfMOgYnRBR66qiKbZHrg,19
2562,hBds68Srn5bQkASAwZAx6g,26
2563,7gHUayqp4nOOXxRXjSU0tg,80
2564,1j3PBhaemKwcBV_-O2M-_w,13
2565,jwctwzboGhQmtC50Juxa9A,471
2566,henDqMyd5F1K6jBnHTrYqQ,569
2567,5KiaWFhJMTOEo7BsJSbkoQ,4
2568,tBjK-sFxafl0Ek1di0qpgg,18
2569,LPz03VEzRI0VjYTtZihX-w,2
2570,FHT3KO3LL0aDhxUq5fVVIQ,11
2571,JhNJDGzZ275jeXxgtCvTzQ,9
2572,1y_qPXTSAJsPoVFM80HeMg,43
2573,tZG747W9ya1sPr05j0HSCQ,12
2574,UW15TxPX4u3pDqsGg6TQqA,115
2575,HR0K47Tu0u5Wzj_s-4gKbw,3
2576,uZtt9F8KvbRs56gXrGxSJA,8
2577,_Ekb7F_zvCVghlscNfVqUQ,75
2578,K59tH4oo2biOhog9fRQFkQ,15
2579,JLvoH5EfNResDJBeQUIqCA,127
2580,OC0PBukr-7Yj_ttNvU-t6Q,12
2581,iRCm8t1z_Y1GzSGbteXTVg,7
2582,6YzyxwuVhaRLZeFoEVIKLQ,1
2583,hhqs5FfHW-RUsOFCJbKBPg,119
2584,sSFXp6HO0-eckiyP2-0m9w,25
2585,A9zcyzP8JKOOKkQnKd0I4g,303
2586,COhW5aQ87nuMwwJcm8GFdg,42
2587,NRLpgY95Fk9qAStOpk6iaA,32
2588,IWZweDQUlsKfLS1_olQqlA,38
2589,iksyi661x5fvITvB2ISNlw,124
2590,kxA0vTDi1KABuA5Tgg1HKA,2089
2591,pNhRCfro3FfcuAHmiK2Ong,1
2592,WIEyVs4ICk09xBfQmqia3Q,23
2593,-rw9_TTO1XN4qD6-ex8yCw,759
2594,MYACNxe6JzJyr0Ss1jxBbw,36
2595,DK7vRHzRJUzYZHN1frKxdA,18
2596,EP9Yj1zsoyT72M70_GdZQQ,76
2597,qqobZz1p3WnO4cd53jNOAw,1
2598,NvVj9v3RvQRZuYwnkRjU2w,199
2599,2uT-tt32wP3qLcWot2d6Kw,16
2600,6xkY3nZJMYeNpyBvKoFloQ,1102
2601,j_8wbiXDrDcZZRSYrfeM_g,3
2602,r9zckk8NuKOjlsiMIMCNCA,11
2603,D-JMB5uQGAfHD_V-yHi9Wg,27
2604,qI8E-g5yyKYzvTjTyA1YWg,11
2605,dra00FBmCdNEKZxyyQ_2iQ,48
2606,txDwGEU8snL_ffFk6G32lQ,130
2607,N-lvb4QYUAzZZU_1sVhbMA,188
2608,0VvZ98EXMceR9OtzRszcyw,20
2609,jGjCdCjqOJQDKEC6reNa9g,13
2610,Uz0JqbjO_MGZc4p1MEa1PQ,26
2611,V5YWzauoDWw_7KkFq9bC6Q,11
2612,fT-D4Ayjv-aAyLQC8ErvYQ,609
2613,ogvJKQmYFovWyFaStDC5Ew,2
2614,fK0GMMSiYGlhZ_u3QDsnQQ,41
2615,9gHXoKaxJ0Qs-v8ekriwHQ,9
2616,ZozeRlq1OuAl5uDg1cYIcA,92
2617,YKU5vy0dWFP1MLexzzVLQg,35
2618,U5YYFvt6oWcDFva6zUJvKw,2
2619,cTFC0eWM1gMhX4hlXbhe_w,6
2620,1IB_dDMaD7WILtHESMVIlA,8
2621,sn2PBptCcsAp1jg-kEjlNQ,23
2622,nKJKlY80dE9Chz9nJgt6Qg,35
2623,KvpEg3Onb7AG3ikpJMPaFQ,146
2624,PVOtG_2eJOnJLoLmT_rQig,130
2625,e_0Sc4WYCoCMVab8Ckv5YQ,13
2626,yMuqOlrbkb0eP0M3b6Zjmw,2
2627,W3pB9iiIEkkCjX18gtYnMw,453
2628,60v7H_m0Atd_98oCwqclew,43
2629,L2lK7TQONw43MjXDrkNJhg,3
2630,Kd78j3aO6OfGPCOtjSjt8A,13
2631,1bxKsBcrHPKlLgpAGLJkQQ,6
2632,dnb5YD_qxGybsARPG3bQ0g,103
2633,hTQ02xhi_yQU9RHvNgmjTg,127
2634,GSG9d8WxU2XNd5odUw_U9Q,18
2635,0cHEkFahUqJiobK3vo8BbA,481
2636,QhSz6zmtYnYDvVXI4FpPgg,5
2637,6nKRwwnkQtFDYVIF13QhKQ,10
2638,KZL0vTcY3-VDj3FeLjrWrw,2
2639,Qe_70PtMEtK9V8ezkF3mOw,1
2640,Mn-72f5IMKxcX9y5yb2Dqg,19
2641,yruTLOggpeMXoHu_O_Zd3A,58
2642,ITnI8shAVRM6DTBDFnf1pQ,13
2643,qathESBsh8ouz9OgeLU2QQ,2
2644,Jq-hBXTBQ4ApUIFHZkZw3w,22
2645,r1n_0dI5JKPz9bRzWDEf6Q,72
2646,1Hr7MY-MFw2SsoISHrBn-Q,60
2647,mkaP0YBiVaGDnl-jhgj0PQ,11
2648,LUF9qDKydWa2P2q3JoZV-Q,15
2649,PIEUCEzOlB2c1xR-rgseKg,2
2650,tJfrTG8C-cGP7jgUcvr1BQ,538
2651,CL0DusfQ6IC-Jq-L-WH60A,37
2652,tHzFnfwQQzW9TU2uJlgtNw,50
2653,R72zrSgEUoYv8ThUG10f_g,10
2654,pY17vsWJh2IJQ1h9GwAsdg,7
2655,dGakqmUlML06spBrZQX45g,7
2656,44JQCzsDB6WuVVa2H3EPFg,279
2657,JRcXE6zCKLJxdjd3fRNuMg,19
2658,Dz0orjf7qlKzRmv6iAP25g,25
2659,zrbobmcs6V-CJEDhWsQFIQ,55
2660,pD20JvzaL6_pfYjdTPZACA,14
2661,wNx7FMoN3Ty0vhZRpoRhiQ,67
2662,BxSeiMApTGkDkl-whxGTCg,337
2663,gkJtDOOPQas7OjfQr8udMg,5
2664,_KWSSqa3_NgsQu455PHipA,40
2665,EbcHM1Iu4vrzUEzp4HIOUQ,117
2666,pMW4JlmJamvKMHpwFQbf7A,1
2667,8HntinTpCVyXSfbjrBe3HA,167
2668,NedWvQqX-0bHZLFERGAP_Q,29
2669,KBHTIaz-OdXukREefkP4qg,249
2670,x64CBrDNGDAMBsurKyQKjQ,21
2671,fZeginat0GScr8BpKEJfhA,26
2672,J1qrEkDN09zpZyexdw-tlA,6
2673,jrJ0TdEeLKV9eVSl-z0asQ,4
2674,PNo3j_2PgfFUdG93jziAEA,1
2675,ikvJpU43hF3CTrt05G7Y9w,59
2676,njgGlsWO_aPvBi109u7sBg,3
2677,IbBym_4jXzTwhUQ4oxE47w,17
2678,Grxlg9X07A8V8GLktFrJDA,76
2679,zs7-DS-HuR4Bt1NjxaXS-g,2
2680,24vj4bxao3cfDWXAq4zpbw,12
2681,emo_6IoEEBskZpICHVycDg,120
2682,KNblhZTkcqaq2CXp99kpNQ,27
2683,N9KTQAfEi0pjrX-DAfJdvQ,3
2684,-BI7-JlFsGKPiRmC_a1i1A,2
2685,yVzqm8O81NhLuXU7EnDCJg,9
2686,vwO493zSzzY4xClSbeJUvw,287
2687,4dGuME3r1lfW8JqFc5km-w,1
2688,8K3x5qbBKERLcvwTXC7x9A,15
2689,9hSZTDxsJCWuKm1PiLHG_Q,3
2690,M2Ls8g5zkSLmwzeDxaOxjA,199
2691,BvqlgnR-5WkoZzmnl-ciBw,1
2692,rwl5EPXyTqnCf5BgyTn5-g,15
2693,vsKRK50xBL8hy3Kb_dqGlg,1432
2694,oNHjCLlUykWTlziJEtkQpg,4
2695,QYC3HlU2lVeocJSU_UP73A,99
2696,VetxjmnAuFbU8bghcDLUTQ,277
2697,Tyb_FnUv3L0LqsYyL8FIAQ,600
2698,LuCvK2xtrK_gFom-O9spAQ,22
2699,rm92EiaA7h5lLbAK5dJKcw,779
2700,C7gqCzG4E82_nb6xgQtCdA,9
2701,qQN5WDFijhsD--Z3NpEJWQ,290
2702,E2T9o2jQzrMVBLVOk4LbBg,2
2703,_9c2rhgOgkN3NmBvJVqiUA,54
2704,wwPSdOrW0jVNgzr8whD0Jw,171
2705,AI1-j8_Zq4SQ4uc77K_y3Q,61
2706,ehzvSXsijzgxsYHvXeaS-Q,605
2707,NTnVSjQG7U-84MEIGu7bfg,92
2708,9ii5C6Nuhznn00PLAT6JXw,3
2709,3lJ-vcTHXRwfGpttWEwoTA,8
2710,XfQloz-i6NywnjZl0OIzwA,98
2711,JR0KFtByexg46eDVLF7pLw,2
2712,J7X4xFkDT0Hwp3TFXuuMKw,12
2713,YVCpIxZTjPWhI3-Fe5TVRA,44
2714,-uRs8lmop3haSPvC4FCG5A,11
2715,pEL-hGZD_J0mfBPsMv_JKw,52
2716,KFsbACIHXQxyff_W6CN1LA,84
2717,segRkXhf1vSCnEi_aHnGdg,144
2718,M-GGOCv0Mi0XqUGCwqHvbA,5
2719,FCNO3rvAfmTt7Ll-lEy5Fw,6
2720,nOTl4aPC4tKHK35T3bNauQ,152
2721,kzsRBXQVYJusStCorRztOg,361
2722,rqHp27L5VaC-oTfA8pOnBw,2
2723,2YX9RsELgz4DAzYCmn6vrw,4
2724,vwNdwgxU4W7juzzFt1CodA,63
2725,qZn4-4_ApTfiJHRTSwJAlQ,134
2726,IixPpRe4fhnIto7t71GsbA,2
2727,TvjJ40sTr5M7PZH_v_AGfw,2
2728,o5yDcEolR08ZhdhXjN1GTA,123
2729,ppKl-J18Y6tAN8l0g9KulA,9
2730,Vmac1lDX14e1_J_VAzOafQ,2
2731,raqTx1Tj-wTMs25mcDPMxQ,51
2732,q9peP73MIEPeqhnGWEafYw,55
2733,5hcHMo7bTqx2Yr3IXXjriQ,46
2734,7IyZBsbOzUqkdulWTvieAg,874
2735,bDsV-2R4PEfvq7Q8cXHqKg,179
2736,jQmh4gFpe8pbo98g_VTzCQ,8
2737,ev_mrEIDJauxugj1r8Z3qg,400
2738,X7M6QeJ2UJCex31llmp_8Q,1
2739,Gv6YZM7-Xo68ScAxWAgOow,3
2740,Nr1GbjuKma9152vxdtJ5lw,6
2741,8-w397ctdGHSk85T0pFpEA,33
2742,8b0GPsq5-pGbKQSFOS3GyQ,1
2743,fffgqWRkNpmLKVMCX3tjHw,2
2744,stdqCbuhoJsUQKl44bxn2Q,241
2745,vEdSqKOMnFKsGfYPguwDNQ,8
2746,edaVf3Jgbk_RqotW06wg1A,46
2747,MUhfbKqJ-hi5Jo9SwuKFcg,3
2748,lbstebcfWBbXu4mE3r3m6w,14
2749,1Xr5euP17aM4IOZYTJcMmA,6
2750,R6bkoHDNURXSl20x0ZJ2Qw,13
2751,d7-VavOuOWOJ3sQmP-5tZA,3
2752,nL2h8Vypn8fhOXo_mjQNtQ,3
2753,OJHRfISrzCrnivV2rNWDDQ,6
2754,vItPMu2O_DubR1u6v6eyBA,16
2755,gR3SEBA7lTyNMlBi5Fimuw,4
2756,Fp3N7JmHbp3DVKKUjhMRGA,70
2757,3uw5X1hBP9x0g7866v4_8Q,111
2758,RJLPA5HYCPFqtUuyLKSHJw,29
2759,3QnoTcrxuafMCoTzW_AH7A,1296
2760,1E_psaptRT9kFVEEBj05vw,53
2761,2SlH-D8FKpvTtXJoCG_82A,21
2762,1TpPrIGwpUVzjaGjCX4sXw,35
2763,4aC9eBCo3TAsP68H5CoywQ,271
2764,FLYTnrufjtXpmVkDsaY5-g,7
2765,U7ZyiQBC5__cxD2Jd5zqAQ,6
2766,SsOHtNu_9z8hT_ryiUWNEg,10
2767,PpiYIXtyI8jKVjPHdCF-aA,10
2768,873Sn9SNmlPQkya3i5Krcw,2
2769,oZeMINc-ifU-yRDFVnfegQ,8
2770,vZUpa5C8JE014KDricSDyQ,8
2771,fsg9tvOGTnD4Z6hi02xPKQ,10
2772,Yd0Do7Ki_GQlUdLKuJr2YA,1034
2773,aJPO0e5KeWdxoFuBZhzJjw,236
2774,jbNPSN0BkeQsUqdyZmMgug,28
2775,oIgnbSgc6YpYjM3dZKH0Ww,103
2776,QC4iwAt4o1SnLua_NEo3uA,55
2777,yT_QCcnq-QGipWWuzIpvtw,962
2778,wjbyC57OKSTQU0fKN4lr7w,2
2779,Q8c2eJhAYTE4MrLX8aEOkQ,12
2780,ML37TJbXKgxug3XuHyF_fA,2
2781,biWdpcA6tqyVHDIbIJQhAA,10
2782,Fh90BP1p5wSmjgcV3ttK9Q,5
2783,qfAdHD1bxZKi3Df4KiUENA,5
2784,M1Xr7clDvoUSM7zSdnZplA,70
2785,ulSyOnxfzgn4kaPedKy2lQ,11
2786,5aqcHvbmkiJ1L7Elm6UuyA,1
2787,ZAc5vMMYLgyYqgjHXGce3Q,117
2788,F3Dc5ZWQtNDqwxnx-GQ7Nw,37
2789,AXijHz1mgbdps7rvFy3aiA,6
2790,Dv8_yG3TJcHshtsAsQUWWA,12
2791,WKtFdO9H8uDGZwTD2htISA,16
2792,VPGXNYPxI8i7DxurRJnLxw,18
2793,BoWiqsrPPWOjydkFHrfRlA,23
2794,fKSX9phgi0Hxuald0wERxA,8
2795,tlY0QMQDyfjQAEwHnzvFnw,1752
2796,lzutfANn1hOzXjGFcIln5A,100
2797,agMzUnlwurlgPENhQ18lzQ,3
2798,fKnErzqig7jEZD41ahekvA,9
2799,OvNYyjEe1le1QHjP2UKlTw,5
2800,o-mNdP2Ne6FMpkN1TOVerw,1
2801,Dihx9_TmT6bin6aNQl3OIQ,11
